date,open,high,low,close,volume
2023/12/13,3418.641,3418.641,3369.605,3369.605,952853.67
2023/12/14,3387.385,3399.139,3350.765,3351.964,836551.35
2023/12/15,3365.939,3388.505,3339.519,3341.552,977877.83
2023/12/18,3329.191,3352.346,3314.91,3329.366,905268.26
2023/12/19,3325.66,3345.78,3313.187,3334.041,838081.18
2023/12/20,3334.332,3338.543,3297.365,3297.502,924128.68
2023/12/21,3285.605,3339.355,3283.988,3330.87,1025461.98
2023/12/22,3329.467,3359.06,3315.898,3337.228,1052201.33
2023/12/25,3330.333,3348.882,3330.333,3347.451,745426.93
2023/12/26,3345.395,3345.417,3315.937,3324.79,747329.35
2023/12/27,3326.927,3341.266,3309.673,3336.357,944039.28
2023/12/28,3335.557,3423.402,3331.208,3414.54,1480648.51
2023/12/29,3411.109,3432.541,3409.58,3431.11,1149289.32
2024/1/2,3426.268,3426.268,3386.352,3386.352,1161807.26
2024/1/3,3379.75,3392.85,3362.662,3378.297,1056138.51
2024/1/4,3375.021,3375.021,3323.865,3347.052,1067210.13
2024/1/5,3341.306,3372.544,3313.554,3329.111,1264005.74
2024/1/8,3322.605,3333.516,3283.342,3286.056,1174294.85
2024/1/9,3286.708,3304.601,3273.843,3292.499,1093304.65
2024/1/10,3281.669,3312.916,3268.247,3277.129,941993.66
